# LAMMPS data file 

120 atoms

2 atom types

-123.5 123.5 xlo xhi
-108.61111111111111 108.61111111111111 ylo yhi
-1 1 zlo zhi

Atoms

1 2 -106 -91.66666666666667 0.0 
2 2 -106 -62.77777777777778 0.0 
3 2 -106 -33.888888888888886 0.0 
4 2 -106 -5.0 0.0 
5 2 -106 23.88888888888889 0.0 
6 2 -106 52.77777777777778 0.0 
7 2 -106 81.66666666666667 0.0 
8 2 -92 -106.11111111111111 0.0 
9 2 -92 -77.22222222222223 0.0 
10 2 -92 -48.333333333333336 0.0 
11 2 -92 -19.444444444444443 0.0 
12 2 -92 9.444444444444445 0.0 
13 2 -92 38.333333333333336 0.0 
14 2 -92 67.22222222222223 0.0 
15 2 -92 96.11111111111111 0.0 
16 2 -77 -91.66666666666667 0.0 
17 2 -77 -62.77777777777778 0.0 
18 2 -77 -33.888888888888886 0.0 
19 2 -77 -5.0 0.0 
20 2 -77 23.88888888888889 0.0 
21 2 -77 52.77777777777778 0.0 
22 2 -77 81.66666666666667 0.0 
23 2 -63 -106.11111111111111 0.0 
24 2 -63 -77.22222222222223 0.0 
25 2 -63 -48.333333333333336 0.0 
26 2 -63 -19.444444444444443 0.0 
27 2 -63 9.444444444444445 0.0 
28 2 -63 38.333333333333336 0.0 
29 2 -63 67.22222222222223 0.0 
30 2 -63 96.11111111111111 0.0 
31 2 -48 -91.66666666666667 0.0 
32 2 -48 -62.77777777777778 0.0 
33 2 -48 -33.888888888888886 0.0 
34 2 -48 -5.0 0.0 
35 2 -48 23.88888888888889 0.0 
36 1 -48 52.77777777777778 0.0 
37 2 -48 81.66666666666667 0.0 
38 2 -34 -106.11111111111111 0.0 
39 2 -34 -77.22222222222223 0.0 
40 2 -34 -48.333333333333336 0.0 
41 2 -34 -19.444444444444443 0.0 
42 2 -34 9.444444444444445 0.0 
43 2 -34 38.333333333333336 0.0 
44 1 -34 67.22222222222223 0.0 
45 2 -34 96.11111111111111 0.0 
46 2 -19 -91.66666666666667 0.0 
47 2 -19 -62.77777777777778 0.0 
48 2 -19 -33.888888888888886 0.0 
49 2 -19 -5.0 0.0 
50 2 -19 23.88888888888889 0.0 
51 1 -19 52.77777777777778 0.0 
52 2 -19 81.66666666666667 0.0 
53 2 -5 -106.11111111111111 0.0 
54 1 -5 -77.22222222222223 0.0 
55 1 -5 -48.333333333333336 0.0 
56 1 -5 -19.444444444444443 0.0 
57 1 -5 9.444444444444445 0.0 
58 1 -5 38.333333333333336 0.0 
59 1 -5 67.22222222222223 0.0 
60 2 -5 96.11111111111111 0.0 
61 2 9 -91.66666666666667 0.0 
62 1 9 -62.77777777777778 0.0 
63 1 9 -33.888888888888886 0.0 
64 1 9 -5.0 0.0 
65 1 9 23.88888888888889 0.0 
66 1 9 52.77777777777778 0.0 
67 2 9 81.66666666666667 0.0 
68 2 23 -106.11111111111111 0.0 
69 2 23 -77.22222222222223 0.0 
70 2 23 -48.333333333333336 0.0 
71 2 23 -19.444444444444443 0.0 
72 2 23 9.444444444444445 0.0 
73 2 23 38.333333333333336 0.0 
74 1 23 67.22222222222223 0.0 
75 2 23 96.11111111111111 0.0 
76 2 37 -91.66666666666667 0.0 
77 2 37 -62.77777777777778 0.0 
78 2 37 -33.888888888888886 0.0 
79 2 37 -5.0 0.0 
80 2 37 23.88888888888889 0.0 
81 1 37 52.77777777777778 0.0 
82 2 37 81.66666666666667 0.0 
83 2 52 -106.11111111111111 0.0 
84 2 52 -77.22222222222223 0.0 
85 2 52 -48.333333333333336 0.0 
86 2 52 -19.444444444444443 0.0 
87 2 52 9.444444444444445 0.0 
88 2 52 38.333333333333336 0.0 
89 1 52 67.22222222222223 0.0 
90 2 52 96.11111111111111 0.0 
91 2 66 -91.66666666666667 0.0 
92 2 66 -62.77777777777778 0.0 
93 2 66 -33.888888888888886 0.0 
94 2 66 -5.0 0.0 
95 2 66 23.88888888888889 0.0 
96 2 66 52.77777777777778 0.0 
97 2 66 81.66666666666667 0.0 
98 2 81 -106.11111111111111 0.0 
99 2 81 -77.22222222222223 0.0 
100 2 81 -48.333333333333336 0.0 
101 2 81 -19.444444444444443 0.0 
102 2 81 9.444444444444445 0.0 
103 2 81 38.333333333333336 0.0 
104 2 81 67.22222222222223 0.0 
105 2 81 96.11111111111111 0.0 
106 2 95 -91.66666666666667 0.0 
107 2 95 -62.77777777777778 0.0 
108 2 95 -33.888888888888886 0.0 
109 2 95 -5.0 0.0 
110 2 95 23.88888888888889 0.0 
111 2 95 52.77777777777778 0.0 
112 2 95 81.66666666666667 0.0 
113 2 110 -106.11111111111111 0.0 
114 2 110 -77.22222222222223 0.0 
115 2 110 -48.333333333333336 0.0 
116 2 110 -19.444444444444443 0.0 
117 2 110 9.444444444444445 0.0 
118 2 110 38.333333333333336 0.0 
119 2 110 67.22222222222223 0.0 
120 2 110 96.11111111111111 0.0 
